cod_manzana,municipio,dist_salud_m,score_salud,dist_educ_m,score_educacion,dist_via_m,score_via,dist_finca_m,en_finca,score_economia
0583720090600300010215,Turbo,7546.0,0.05,142.0,1.0,450.0,0.7,3505.0,0,0.15
0583720080301000010121,Turbo,5683.0,0.05,313.0,0.8,3046.0,0.2,4046.0,0,0.15
0583720070201200010117,Turbo,17920.0,0.05,81.0,1.0,12423.0,0.05,21162.0,0,0.15
0583720050603700010103,Turbo,13144.0,0.05,3645.0,0.15,16634.0,0.05,25823.0,0,0.15
0504520010301100010225,Apartadó,1435.0,0.5,311.0,0.8,437.0,0.7,501.0,0,0.55
0504520030101500010115,Apartadó,4889.0,0.25,637.0,0.8,578.0,0.7,1732.0,0,0.35
0504520010101600010114,Apartadó,8594.0,0.05,1166.0,0.6,3874.0,0.2,329.0,0,0.55
0504520020500200010119,Apartadó,3690.0,0.25,428.0,0.8,2312.0,0.45,873.0,0,0.55
0504520010301100010114,Apartadó,1332.0,0.5,128.0,1.0,618.0,0.7,374.0,0,0.55
0505110000000000010138,Arboletes,119.0,1.0,605.0,0.8,85197.0,0.05,87974.0,0,0.15
0505110000000000010343,Arboletes,479.0,0.85,469.0,0.8,84373.0,0.05,87075.0,0,0.15
0505110000000000011009,Arboletes,347.0,0.85,339.0,0.8,84521.0,0.05,87202.0,0,0.15
0505120060400100010107,Arboletes,31005.0,0.05,15694.0,0.05,65536.0,0.05,73161.0,0,0.15
0505120020500300010107,Arboletes,23026.0,0.05,13978.0,0.05,60990.0,0.05,66684.0,0,0.15
0505120040101000010123,Arboletes,22180.0,0.05,9311.0,0.05,54901.0,0.05,59522.0,0,0.15
0505120030101100010101,Arboletes,14140.0,0.05,14140.0,0.05,63442.0,0.05,67052.0,0,0.15
0517220060601500010102,Chigorodó,11963.0,0.05,1476.0,0.6,2113.0,0.45,3400.0,0,0.15
0549020120600100010127,Necoclí,25541.0,0.05,694.0,0.8,25814.0,0.05,21898.0,0,0.15
0549020030300200010128,Necoclí,25035.0,0.05,15798.0,0.05,60504.0,0.05,56815.0,0,0.15
0549020120600600010118,Necoclí,30351.0,0.05,254.0,1.0,30620.0,0.05,26713.0,0,0.15
0549020040400900010109,Necoclí,28335.0,0.05,6030.0,0.05,49550.0,0.05,47123.0,0,0.15
0565920010100100010129,San Juan de Urabá,8910.0,0.05,8910.0,0.05,70216.0,0.05,69431.0,0,0.15
0565920010300300010134,San Juan de Urabá,5534.0,0.05,5534.0,0.15,71286.0,0.05,71183.0,0,0.15
0565920010100500010108,San Juan de Urabá,8339.0,0.05,8339.0,0.05,67685.0,0.05,67356.0,0,0.15
0566510000000000010126,San Pedro de Urabá,259.0,0.85,195.0,1.0,29971.0,0.05,39472.0,0,0.15
0566510000000000010826,San Pedro de Urabá,196.0,1.0,174.0,1.0,29606.0,0.05,39019.0,0,0.15
0566520020300300010102,San Pedro de Urabá,29645.0,0.05,12194.0,0.05,58807.0,0.05,67653.0,0,0.15
0583720100700200010213,Turbo,10012.0,0.05,124.0,1.0,222.0,0.9,1030.0,0,0.35
0583720090700100010715,Turbo,939.0,0.7,749.0,0.6,143.0,0.9,696.0,0,0.55
0583720090600300010327,Turbo,7113.0,0.05,591.0,0.8,136.0,0.9,3717.0,0,0.15
0583720030700600010103,Turbo,15473.0,0.05,83.0,1.0,15728.0,0.05,11871.0,0,0.15
0583720100400800010105,Turbo,4273.0,0.25,438.0,0.8,585.0,0.7,619.0,0,0.55
0583720100400800010113,Turbo,4320.0,0.25,330.0,0.8,443.0,0.7,733.0,0,0.55
0583720080301000010103,Turbo,6105.0,0.05,216.0,1.0,2997.0,0.45,4118.0,0,0.15
0583720090102700010104,Turbo,4369.0,0.25,71.0,1.0,3743.0,0.2,3827.0,0,0.15
0583720050202800010101,Turbo,12537.0,0.05,228.0,1.0,20595.0,0.05,28682.0,0,0.15
0514710000000000010402,Carepa,926.0,0.7,82.0,1.0,140.0,0.9,902.0,0,0.55
0514710000000000010714,Carepa,631.0,0.7,136.0,1.0,559.0,0.7,1389.0,0,0.35
0514710000000000020228,Carepa,1711.0,0.5,681.0,0.8,1727.0,0.45,2080.0,0,0.35
0514710000000000020311,Carepa,800.0,0.7,84.0,1.0,730.0,0.7,1421.0,0,0.35
0514710000000000020523,Carepa,349.0,0.85,205.0,1.0,494.0,0.7,1763.0,0,0.35
0514710000000000030113,Carepa,628.0,0.7,150.0,1.0,127.0,0.9,1308.0,0,0.35
0514710000000000030405,Carepa,118.0,1.0,439.0,0.8,70.0,1.0,1683.0,0,0.35
0514710000000000030555,Carepa,398.0,0.85,557.0,0.8,323.0,0.7,2141.0,0,0.35
0517210000000000010117,Chigorodó,9759.0,0.05,120.0,1.0,998.0,0.7,1351.0,0,0.35
0517210000000000020402,Chigorodó,10243.0,0.05,441.0,0.8,630.0,0.7,2357.0,0,0.35
0517210000000000050128,Chigorodó,9567.0,0.05,135.0,1.0,135.0,0.9,1740.0,0,0.35
0517210000000000050319,Chigorodó,9546.0,0.05,149.0,1.0,475.0,0.7,1327.0,0,0.35
0517210000000000050814,Chigorodó,10123.0,0.05,48.0,1.0,259.0,0.9,1776.0,0,0.35
0517210000000000060822,Chigorodó,10627.0,0.05,322.0,0.8,647.0,0.7,2414.0,0,0.35
0565910000000000010614,San Juan de Urabá,358.0,0.85,358.0,0.8,72949.0,0.05,74061.0,0,0.15
0565910000000000010801,San Juan de Urabá,467.0,0.85,467.0,0.8,72318.0,0.05,73382.0,0,0.15
0566510000000000010865,San Pedro de Urabá,617.0,0.7,183.0,1.0,29718.0,0.05,39086.0,0,0.15
0583720110201800010129,Turbo,13847.0,0.05,3451.0,0.15,11668.0,0.05,12867.0,0,0.15
0504520010101400010106,Apartadó,10926.0,0.05,225.0,1.0,3691.0,0.2,937.0,0,0.55
0505110000000000010322,Arboletes,428.0,0.85,417.0,0.8,84451.0,0.05,87179.0,0,0.15
0504520010301100010218,Apartadó,1620.0,0.5,467.0,0.8,300.0,0.9,483.0,0,0.55
0504520020300900010126,Apartadó,5472.0,0.05,497.0,0.8,68.0,1.0,1070.0,0,0.35
0504520020300900010323,Apartadó,5355.0,0.05,546.0,0.8,182.0,0.9,1160.0,0,0.35
0505110000000000010405,Arboletes,196.0,1.0,196.0,1.0,85241.0,0.05,87869.0,0,0.15
0549020120101100010106,Necoclí,32407.0,0.05,196.0,1.0,32689.0,0.05,28761.0,0,0.15
0549010000000000010116,Necoclí,36892.0,0.05,114.0,1.0,37147.0,0.05,33284.0,0,0.15
0549010000000000010229,Necoclí,36892.0,0.05,197.0,1.0,37148.0,0.05,33280.0,0,0.15
0549010000000000010702,Necoclí,38223.0,0.05,348.0,0.8,38483.0,0.05,34602.0,0,0.15
0549020120301400010102,Necoclí,34507.0,0.05,218.0,1.0,36159.0,0.05,34488.0,0,0.15
0583720100700200010303,Turbo,10045.0,0.05,137.0,1.0,153.0,0.9,1105.0,0,0.35
0583720100700200020308,Turbo,9581.0,0.05,307.0,0.8,342.0,0.7,881.0,0,0.55
0566510000000000010125,San Pedro de Urabá,365.0,0.85,123.0,1.0,30077.0,0.05,39582.0,0,0.15
0583720090700100010214,Turbo,531.0,0.7,838.0,0.6,662.0,0.7,529.0,0,0.55
0583720090600300010333,Turbo,6971.0,0.05,729.0,0.6,140.0,0.9,3657.0,0,0.15
0583720030700600010111,Turbo,15529.0,0.05,73.0,1.0,15783.0,0.05,11934.0,0,0.15
0583720080301000010117,Turbo,5823.0,0.05,304.0,0.8,2849.0,0.45,3911.0,0,0.15
0583720090402400010105,Turbo,3097.0,0.25,1291.0,0.6,261.0,0.9,2177.0,0,0.35
0583720090503500010101,Turbo,5631.0,0.05,4033.0,0.15,3793.0,0.2,2469.0,0,0.35
0504520020500200010102,Apartadó,3644.0,0.25,129.0,1.0,2134.0,0.45,771.0,0,0.55
0504520020300900010308,Apartadó,5501.0,0.05,572.0,0.8,118.0,0.9,1111.0,0,0.35
0504520010301100010113,Apartadó,1297.0,0.5,87.0,1.0,663.0,0.7,366.0,0,0.55
0505110000000000010511,Arboletes,224.0,0.85,356.0,0.8,84923.0,0.05,87520.0,0,0.15
0505110000000000010913,Arboletes,197.0,1.0,744.0,0.6,85211.0,0.05,88015.0,0,0.15
0505120040101000010117,Arboletes,22062.0,0.05,9583.0,0.05,55388.0,0.05,60080.0,0,0.15
0514710000000000010218,Carepa,1394.0,0.5,411.0,0.8,273.0,0.9,693.0,0,0.55
0514710000000000020620,Carepa,447.0,0.85,69.0,1.0,590.0,0.7,1881.0,0,0.35
0514710000000000020625,Carepa,620.0,0.7,169.0,1.0,770.0,0.7,1896.0,0,0.35
0514710000000000020724,Carepa,665.0,0.7,186.0,1.0,782.0,0.7,2112.0,0,0.35
0514710000000000030433,Carepa,55.0,1.0,531.0,0.8,116.0,0.9,1780.0,0,0.35
0549010000000000010322,Necoclí,37037.0,0.05,149.0,1.0,37294.0,0.05,33422.0,0,0.15
0549010000000000010606,Necoclí,40195.0,0.05,443.0,0.8,40449.0,0.05,36588.0,0,0.15
0549010000000000010713,Necoclí,38079.0,0.05,230.0,1.0,38339.0,0.05,34458.0,0,0.15
0549010000000000010807,Necoclí,38351.0,0.05,593.0,0.8,38612.0,0.05,34727.0,0,0.15
0565920010100100010126,San Juan de Urabá,8677.0,0.05,8677.0,0.05,70343.0,0.05,69602.0,0,0.15
0565920010100100010127,San Juan de Urabá,8789.0,0.05,8789.0,0.05,70294.0,0.05,69531.0,0,0.15
0566520040200200010103,San Pedro de Urabá,15466.0,0.05,197.0,1.0,44175.0,0.05,53021.0,0,0.15
0583720090700100020354,Turbo,956.0,0.7,822.0,0.6,440.0,0.7,1242.0,0,0.35
0583720090700100020416,Turbo,962.0,0.7,708.0,0.6,145.0,0.9,871.0,0,0.55
0583720090700100020505,Turbo,624.0,0.7,332.0,0.8,24.0,1.0,816.0,0,0.55
0583720100700200010202,Turbo,10078.0,0.05,69.0,1.0,259.0,0.9,1023.0,0,0.35
0583720100700200010308,Turbo,10158.0,0.05,352.0,0.8,158.0,0.9,1274.0,0,0.35
0583720100700200020126,Turbo,9702.0,0.05,341.0,0.8,135.0,0.9,903.0,0,0.55
0583720100400800010201,Turbo,4679.0,0.25,215.0,1.0,298.0,0.9,413.0,0,0.55
0583720100400800010211,Turbo,4554.0,0.25,79.0,1.0,179.0,0.9,479.0,0,0.55
0583720070201200010125,Turbo,17929.0,0.05,422.0,0.8,12226.0,0.05,21090.0,0,0.15
0514710000000000010505,Carepa,1036.0,0.5,145.0,1.0,463.0,0.7,903.0,0,0.55
0514710000000000010811,Carepa,803.0,0.7,114.0,1.0,200.0,0.9,940.0,0,0.55
0514710000000000020213,Carepa,1258.0,0.5,477.0,0.8,1277.0,0.45,1780.0,0,0.35
0514710000000000020312,Carepa,776.0,0.7,57.0,1.0,726.0,0.7,1443.0,0,0.35
0514710000000000020901,Carepa,1214.0,0.5,432.0,0.8,1322.0,0.45,1936.0,0,0.35
0514710000000000030121,Carepa,468.0,0.85,125.0,1.0,72.0,1.0,1395.0,0,0.35
0514710000000000030541,Carepa,344.0,0.85,620.0,0.8,221.0,0.9,2071.0,0,0.35
0514720011001000010109,Carepa,4448.0,0.25,804.0,0.6,413.0,0.7,1793.0,0,0.35
0517210000000000010212,Chigorodó,10244.0,0.05,190.0,1.0,1097.0,0.45,1687.0,0,0.35
0517210000000000010505,Chigorodó,9824.0,0.05,105.0,1.0,702.0,0.7,1745.0,0,0.35
0517210000000000010534,Chigorodó,10293.0,0.05,199.0,1.0,934.0,0.7,1968.0,0,0.35
0517210000000000020224,Chigorodó,10507.0,0.05,209.0,1.0,816.0,0.7,2556.0,0,0.35
0517210000000000020228,Chigorodó,10189.0,0.05,313.0,0.8,509.0,0.7,2327.0,0,0.35
0517210000000000050311,Chigorodó,9479.0,0.05,123.0,1.0,478.0,0.7,1419.0,0,0.35
0517210000000000050409,Chigorodó,9622.0,0.05,105.0,1.0,392.0,0.7,1424.0,0,0.35
0517210000000000050526,Chigorodó,9737.0,0.05,137.0,1.0,349.0,0.7,1675.0,0,0.35
0517210000000000050703,Chigorodó,9655.0,0.05,564.0,0.8,677.0,0.7,1222.0,0,0.35
0517210000000000060105,Chigorodó,9985.0,0.05,153.0,1.0,124.0,0.9,1806.0,0,0.35
0517210000000000060806,Chigorodó,10406.0,0.05,285.0,1.0,460.0,0.7,2231.0,0,0.35
0517210000000000060807,Chigorodó,10440.0,0.05,279.0,1.0,487.0,0.7,2259.0,0,0.35
0517210000000000060903,Chigorodó,10717.0,0.05,233.0,1.0,803.0,0.7,2575.0,0,0.35
0517210000000000061019,Chigorodó,10803.0,0.05,307.0,0.8,851.0,0.7,2404.0,0,0.35
0549020050300500010211,Necoclí,32858.0,0.05,892.0,0.6,44528.0,0.05,41996.0,0,0.15
0565910000000000010618,San Juan de Urabá,873.0,0.7,873.0,0.6,72648.0,0.05,73856.0,0,0.15
0565910000000000010805,San Juan de Urabá,488.0,0.85,488.0,0.8,72302.0,0.05,73370.0,0,0.15
0583720110201800010124,Turbo,14052.0,0.05,3264.0,0.15,11499.0,0.05,13132.0,0,0.15
0504520020300900010303,Apartadó,5518.0,0.05,787.0,0.6,333.0,0.7,1279.0,0,0.35
0504520020300900010301,Apartadó,5563.0,0.05,639.0,0.8,190.0,0.9,1132.0,0,0.35
0504520050300100010104,Apartadó,5700.0,0.05,61.0,1.0,5528.0,0.2,5063.0,0,0.15
0504520020300900010310,Apartadó,5479.0,0.05,744.0,0.6,290.0,0.9,1260.0,0,0.35
0505110000000000010211,Arboletes,162.0,1.0,222.0,1.0,85300.0,0.05,87955.0,0,0.15
0505110000000000010341,Arboletes,533.0,0.7,523.0,0.8,84319.0,0.05,87026.0,0,0.15
0505110000000000011102,Arboletes,594.0,0.7,584.0,0.8,84260.0,0.05,86971.0,0,0.15
0505120020500300010101,Arboletes,22794.0,0.05,14062.0,0.05,61067.0,0.05,66709.0,0,0.15
0505120020500300010112,Arboletes,22753.0,0.05,14185.0,0.05,61191.0,0.05,66831.0,0,0.15
0505120060600500010105,Arboletes,28821.0,0.05,5015.0,0.15,54712.0,0.05,62380.0,0,0.15
0505120030101100010115,Arboletes,14195.0,0.05,14195.0,0.05,63133.0,0.05,66713.0,0,0.15
0517220060501400010101,Chigorodó,12737.0,0.05,2496.0,0.35,3189.0,0.2,2346.0,0,0.35
0549010000000000010915,Necoclí,38399.0,0.05,704.0,0.6,38661.0,0.05,34774.0,0,0.15
0549020120600100010222,Necoclí,25599.0,0.05,805.0,0.6,25871.0,0.05,21958.0,0,0.15
0549010000000000010122,Necoclí,37580.0,0.05,521.0,0.8,37834.0,0.05,33976.0,0,0.15
0549010000000000010221,Necoclí,36683.0,0.05,218.0,1.0,36941.0,0.05,33068.0,0,0.15
0549020120300300010128,Necoclí,33455.0,0.05,353.0,0.8,34754.0,0.05,33312.0,0,0.15
0549020050300500010201,Necoclí,32803.0,0.05,958.0,0.6,44604.0,0.05,42065.0,0,0.15
0549020040400900010127,Necoclí,29193.0,0.05,5223.0,0.15,48836.0,0.05,46289.0,0,0.15
0565920010100500010122,San Juan de Urabá,8359.0,0.05,8359.0,0.05,67355.0,0.05,67084.0,0,0.15
0565910000000000010111,San Juan de Urabá,210.0,0.85,210.0,1.0,72619.0,0.05,73596.0,0,0.15
0565920010100500010115,San Juan de Urabá,8445.0,0.05,8445.0,0.05,67381.0,0.05,67080.0,0,0.15
0566510000000000010156,San Pedro de Urabá,366.0,0.85,218.0,1.0,30123.0,0.05,39618.0,0,0.15
0566510000000000010316,San Pedro de Urabá,684.0,0.7,161.0,1.0,29025.0,0.05,38507.0,0,0.15
0566510000000000010352,San Pedro de Urabá,197.0,1.0,197.0,1.0,29478.0,0.05,38929.0,0,0.15
0566510000000000010727,San Pedro de Urabá,408.0,0.85,145.0,1.0,29790.0,0.05,39316.0,0,0.15
0566510000000000010810,San Pedro de Urabá,2.0,1.0,2.0,1.0,29517.0,0.05,38948.0,0,0.15
0566510000000000010819,San Pedro de Urabá,451.0,0.85,173.0,1.0,29929.0,0.05,39338.0,0,0.15
0566510000000000010850,San Pedro de Urabá,249.0,0.85,127.0,1.0,29761.0,0.05,39185.0,0,0.15
0583720090700100010114,Turbo,569.0,0.7,893.0,0.6,641.0,0.7,494.0,0,0.55
0583720090700100010125,Turbo,735.0,0.7,1073.0,0.6,546.0,0.7,465.0,0,0.55
0583720090700100010408,Turbo,733.0,0.7,988.0,0.6,651.0,0.7,281.0,0,0.55
0583720090700100020347,Turbo,948.0,0.7,848.0,0.6,520.0,0.7,1328.0,0,0.35
0583720100700200010104,Turbo,10363.0,0.05,249.0,1.0,347.0,0.7,1282.0,0,0.35
0583720100700200010502,Turbo,9959.0,0.05,199.0,1.0,147.0,0.9,1194.0,0,0.35
0583720100700200020521,Turbo,9166.0,0.05,684.0,0.8,251.0,0.9,559.0,0,0.55
0583720090600300010107,Turbo,7438.0,0.05,183.0,1.0,153.0,0.9,3162.0,0,0.15
0583720090600300010330,Turbo,7034.0,0.05,668.0,0.8,120.0,0.9,3684.0,0,0.15
0583720100400800010212,Turbo,4577.0,0.25,97.0,1.0,173.0,0.9,448.0,0,0.55
0583720020101300010202,Turbo,15407.0,0.05,222.0,1.0,31026.0,0.05,37948.0,0,0.15
0583720090602600010101,Turbo,4665.0,0.25,43.0,1.0,297.0,0.9,2226.0,0,0.35
0583720090103900010116,Turbo,3975.0,0.25,1349.0,0.6,4198.0,0.2,1720.0,0,0.35
0504520010301100010231,Apartadó,1768.0,0.5,626.0,0.8,201.0,0.9,446.0,0,0.55
0505120030200800010103,Arboletes,16931.0,0.05,14383.0,0.05,58051.0,0.05,61420.0,0,0.15
0514710000000000010603,Carepa,933.0,0.7,223.0,1.0,682.0,0.7,1179.0,0,0.35
0514710000000000020110,Carepa,901.0,0.7,194.0,1.0,773.0,0.7,1361.0,0,0.35
0514710000000000030302,Carepa,615.0,0.7,47.0,1.0,65.0,1.0,1128.0,0,0.35
0549010000000000010319,Necoclí,37127.0,0.05,140.0,1.0,37385.0,0.05,33512.0,0,0.15
0549010000000000010602,Necoclí,40063.0,0.05,509.0,0.8,40316.0,0.05,36460.0,0,0.15
0549020120300300010109,Necoclí,32897.0,0.05,205.0,1.0,34422.0,0.05,33215.0,0,0.15
0549020090501500010123,Necoclí,28514.0,0.05,79.0,1.0,38409.0,0.05,40518.0,0,0.15
0583720090700100010136,Turbo,607.0,0.7,942.0,0.6,622.0,0.7,501.0,0,0.55
0583720090700100020311,Turbo,682.0,0.7,503.0,0.8,257.0,0.9,1043.0,0,0.35
0583720090600300010117,Turbo,7567.0,0.05,75.0,1.0,69.0,1.0,3215.0,0,0.15
0583720090600300010332,Turbo,6973.0,0.05,711.0,0.6,82.0,1.0,3591.0,0,0.15
0583720090302500010102,Turbo,2889.0,0.25,461.0,0.8,2815.0,0.45,2921.0,0,0.35
0583720090503500010104,Turbo,5746.0,0.05,3916.0,0.15,3737.0,0.2,2342.0,0,0.35
0514710000000000010819,Carepa,733.0,0.7,72.0,1.0,160.0,0.9,1010.0,0,0.35
0514710000000000020232,Carepa,1751.0,0.5,795.0,0.6,1802.0,0.45,2192.0,0,0.35
0514710000000000020234,Carepa,1625.0,0.5,789.0,0.6,1685.0,0.45,2119.0,0,0.35
0514710000000000030509,Carepa,320.0,0.85,685.0,0.8,146.0,0.9,2004.0,0,0.35
0514710000000000030630,Carepa,562.0,0.7,232.0,1.0,643.0,0.7,2155.0,0,0.35
0514720011001000010124,Carepa,4378.0,0.25,722.0,0.6,347.0,0.7,1703.0,0,0.35
0514720011001000010126,Carepa,4342.0,0.25,696.0,0.8,392.0,0.7,1724.0,0,0.35
0517210000000000010323,Chigorodó,10141.0,0.05,91.0,1.0,996.0,0.7,1692.0,0,0.35
0517210000000000020220,Chigorodó,10427.0,0.05,213.0,1.0,735.0,0.7,2481.0,0,0.35
0517210000000000030215,Chigorodó,9586.0,0.05,157.0,1.0,208.0,0.9,1977.0,0,0.35
0517210000000000050314,Chigorodó,9591.0,0.05,25.0,1.0,429.0,0.7,1454.0,0,0.35
0517210000000000050414,Chigorodó,9770.0,0.05,205.0,1.0,247.0,0.9,1581.0,0,0.35
0517210000000000060907,Chigorodó,10773.0,0.05,288.0,1.0,849.0,0.7,2621.0,0,0.35
0549020030200400010121,Necoclí,14441.0,0.05,14441.0,0.05,64251.0,0.05,62827.0,0,0.15
0565910000000000010137,San Juan de Urabá,745.0,0.7,745.0,0.6,72780.0,0.05,73632.0,0,0.15
0565910000000000010608,San Juan de Urabá,656.0,0.7,656.0,0.8,72737.0,0.05,73900.0,0,0.15
0583720110201800010114,Turbo,13905.0,0.05,3394.0,0.15,11754.0,0.05,12907.0,0,0.15
0583720110201800010327,Turbo,13923.0,0.05,3402.0,0.15,12079.0,0.05,12840.0,0,0.15
0505110000000000011031,Arboletes,225.0,0.85,303.0,0.8,84948.0,0.05,87552.0,0,0.15
0514710000000000010336,Carepa,1331.0,0.5,380.0,0.8,176.0,0.9,538.0,0,0.55
0514710000000000020603,Carepa,547.0,0.7,245.0,1.0,667.0,0.7,1728.0,0,0.35
0549010000000000010217,Necoclí,36696.0,0.05,300.0,0.8,36953.0,0.05,33083.0,0,0.15
0549020030300200010126,Necoclí,24992.0,0.05,15866.0,0.05,60571.0,0.05,56884.0,0,0.15
0549020040400900010101,Necoclí,28258.0,0.05,6185.0,0.05,49727.0,0.05,47268.0,0,0.15
0549020120801600010103,Necoclí,27914.0,0.05,609.0,0.8,28825.0,0.05,29426.0,0,0.15
0583720100700200020212,Turbo,9750.0,0.05,153.0,1.0,327.0,0.7,1025.0,0,0.35
0583720090600300010121,Turbo,7440.0,0.05,188.0,1.0,175.0,0.9,3177.0,0,0.15
0505110000000000010324,Arboletes,526.0,0.7,515.0,0.8,84351.0,0.05,87083.0,0,0.15
0505110000000000010519,Arboletes,302.0,0.85,654.0,0.8,84631.0,0.05,87205.0,0,0.15
0505120030101100010126,Arboletes,14447.0,0.05,14447.0,0.05,63258.0,0.05,66929.0,0,0.15
0514710000000000010113,Carepa,596.0,0.7,90.0,1.0,82.0,1.0,1182.0,0,0.35
0514710000000000020203,Carepa,1364.0,0.5,560.0,0.8,1312.0,0.45,1695.0,0,0.35
0514710000000000020714,Carepa,454.0,0.85,126.0,1.0,564.0,0.7,2015.0,0,0.35
0514720010601300010112,Carepa,4322.0,0.25,4322.0,0.15,518.0,0.7,350.0,0,0.55
0549010000000000010125,Necoclí,37616.0,0.05,215.0,1.0,37873.0,0.05,34003.0,0,0.15
0549010000000000010305,Necoclí,37417.0,0.05,191.0,1.0,37674.0,0.05,33804.0,0,0.15
0549020120600100010210,Necoclí,25674.0,0.05,665.0,0.8,25946.0,0.05,22031.0,0,0.15
0549020120600100010307,Necoclí,25840.0,0.05,839.0,0.6,26110.0,0.05,22199.0,0,0.15
0549020030300200010121,Necoclí,24871.0,0.05,16117.0,0.05,60822.0,0.05,57134.0,0,0.15
0549020120600600010112,Necoclí,30534.0,0.05,181.0,1.0,30803.0,0.05,26894.0,0,0.15
0549020120600600010113,Necoclí,30459.0,0.05,200.0,1.0,30728.0,0.05,26819.0,0,0.15
0549020040400900010105,Necoclí,28289.0,0.05,6068.0,0.05,49579.0,0.05,47162.0,0,0.15
0549020090501500010116,Necoclí,28549.0,0.05,77.0,1.0,38546.0,0.05,40672.0,0,0.15
0566510000000000010733,San Pedro de Urabá,486.0,0.85,139.0,1.0,29741.0,0.05,39274.0,0,0.15
0566520020300300010109,San Pedro de Urabá,29416.0,0.05,12035.0,0.05,58579.0,0.05,67427.0,0,0.15
0566520010100400010107,San Pedro de Urabá,31625.0,0.05,8950.0,0.05,59152.0,0.05,67292.0,0,0.15
0583720090700100010706,Turbo,754.0,0.7,571.0,0.8,152.0,0.9,727.0,0,0.55
0583720090700100020114,Turbo,479.0,0.85,249.0,1.0,46.0,1.0,879.0,0,0.55
0583720090700100020227,Turbo,275.0,0.85,88.0,1.0,212.0,0.9,1047.0,0,0.35
0583720090700100020412,Turbo,853.0,0.7,603.0,0.8,69.0,1.0,876.0,0,0.55
0583720100700200010309,Turbo,10179.0,0.05,399.0,0.8,204.0,0.9,1235.0,0,0.35
0583720100700200020121,Turbo,9398.0,0.05,406.0,0.8,249.0,0.9,634.0,0,0.55
0583720100700200020410,Turbo,9641.0,0.05,140.0,1.0,107.0,0.9,878.0,0,0.55
0583720100700200020411,Turbo,9575.0,0.05,205.0,1.0,154.0,0.9,812.0,0,0.55
0583720090600300010118,Turbo,7579.0,0.05,46.0,1.0,93.0,1.0,3242.0,0,0.15
0583720030700600010112,Turbo,15471.0,0.05,92.0,1.0,15725.0,0.05,11876.0,0,0.15
0583720100400800010214,Turbo,4761.0,0.25,295.0,1.0,364.0,0.7,367.0,0,0.55
0583720080301000010105,Turbo,6103.0,0.05,332.0,0.8,2874.0,0.45,4010.0,0,0.15
0583720070201200010122,Turbo,17850.0,0.05,66.0,1.0,12474.0,0.05,21227.0,0,0.15
0583720020101300010105,Turbo,15626.0,0.05,200.0,1.0,31429.0,0.05,38325.0,0,0.15
0583720030803200010104,Turbo,12372.0,0.05,286.0,1.0,12633.0,0.05,8758.0,0,0.15
0514710000000000010109,Carepa,673.0,0.7,93.0,1.0,89.0,1.0,1096.0,0,0.35
0514710000000000010230,Carepa,1370.0,0.5,398.0,0.8,165.0,0.9,571.0,0,0.55
0514710000000000010604,Carepa,769.0,0.7,174.0,1.0,535.0,0.7,1213.0,0,0.35
0514710000000000020242,Carepa,1433.0,0.5,367.0,0.8,1166.0,0.45,1411.0,0,0.35
0514710000000000020315,Carepa,632.0,0.7,122.0,1.0,702.0,0.7,1556.0,0,0.35
0514710000000000020421,Carepa,397.0,0.85,280.0,1.0,507.0,0.7,1669.0,0,0.35
0514710000000000020504,Carepa,356.0,0.85,228.0,1.0,491.0,0.7,1732.0,0,0.35
0514710000000000030312,Carepa,220.0,0.85,448.0,0.8,277.0,0.9,1589.0,0,0.35
0514710000000000030401,Carepa,178.0,1.0,356.0,0.8,33.0,1.0,1594.0,0,0.35
0514710000000000030551,Carepa,453.0,0.85,631.0,0.8,349.0,0.7,2191.0,0,0.35
0514710000000000030620,Carepa,533.0,0.7,410.0,0.8,545.0,0.7,2232.0,0,0.35
0514710000000000030629,Carepa,546.0,0.7,194.0,1.0,638.0,0.7,2120.0,0,0.35
0514720011001000010123,Carepa,4376.0,0.25,729.0,0.6,391.0,0.7,1741.0,0,0.35
0514720011001000010136,Carepa,4214.0,0.25,546.0,0.8,329.0,0.7,1561.0,0,0.35
0517210000000000010216,Chigorodó,10250.0,0.05,174.0,1.0,1210.0,0.45,1525.0,0,0.35
0517210000000000010622,Chigorodó,10191.0,0.05,188.0,1.0,800.0,0.7,2026.0,0,0.35
0517210000000000010710,Chigorodó,10311.0,0.05,248.0,1.0,1344.0,0.45,1420.0,0,0.35
0517210000000000020234,Chigorodó,10759.0,0.05,276.0,1.0,978.0,0.7,2731.0,0,0.35
0517210000000000020433,Chigorodó,10643.0,0.05,383.0,0.8,974.0,0.7,2584.0,0,0.35
0517210000000000020504,Chigorodó,10728.0,0.05,302.0,0.8,1010.0,0.45,2746.0,0,0.35
0517210000000000050109,Chigorodó,9528.0,0.05,164.0,1.0,172.0,0.9,1814.0,0,0.35
0517210000000000050301,Chigorodó,9435.0,0.05,154.0,1.0,373.0,0.7,1495.0,0,0.35
0517210000000000050606,Chigorodó,9686.0,0.05,4.0,1.0,197.0,0.9,1732.0,0,0.35
0517210000000000060222,Chigorodó,10119.0,0.05,62.0,1.0,107.0,0.9,1873.0,0,0.35
0517210000000000060618,Chigorodó,10576.0,0.05,267.0,1.0,576.0,0.7,2334.0,0,0.35
